effort,satisfaction,prevalence,cost,dissatisfaction,inestability,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,productivity,effectiveness,squandering,dirtiness,annoyance,stickiness,robustness,fragility,usage_efficiency
12660,4367,2536,5850,2977,4386,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1694,0.3449447077409163,0.7464957264957265,0.4833707406651704,0.23515007898894155,0.6817036867414701,0.20031595576619274,0.9956680346557227,878.5857819905214,0.4335042735042735
12665,4416,2565,7150,2708,4186,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1695,0.3486774575602053,0.6176223776223776,0.48316670067333195,0.21381760757994472,0.6132246376811594,0.2025266482431899,1.054945054945055,847.7765495459929,0.35874125874125873
12670,4535,2667,7000,2950,4273,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1696,0.3579321231254933,0.6478571428571429,0.48296266068149357,0.23283346487766376,0.6504961411245865,0.21049723756906077,1.0613152351977533,899.4546961325967,0.381
12675,4342,2644,6750,2778,4406,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1697,0.3425641025641026,0.6432592592592593,0.4827586206896552,0.2191715976331361,0.6397973284200829,0.20859960552268245,0.9854743531547889,919.0898619329389,0.3917037037037037
12680,4191,2561,6300,2979,4059,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1698,0.3305205047318612,0.6652380952380952,0.48255458069781676,0.23493690851735016,0.7108088761632069,0.20197160883280757,1.032520325203252,819.8027602523659,0.4065079365079365
12685,4225,2521,7100,2927,3952,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1699,0.33307055577453687,0.5950704225352113,0.4823505407059784,0.230744974379188,0.6927810650887574,0.1987386677177769,1.069078947368421,785.4152148206543,0.35507042253521126
12690,4432,2530,7700,2780,4058,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1700,0.3492513790386131,0.5755844155844155,0.48214650071413995,0.219070133963751,0.6272563176895307,0.19936958234830576,1.0921636274026614,809.0417651694247,0.32857142857142857
12695,4460,2695,6250,2983,4316,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1701,0.35131941709334386,0.7136,0.48194246072230157,0.23497439936983064,0.6688340807174888,0.21228830248129185,1.0333642261353104,916.2363135092556,0.4312
12700,4057,2725,6850,2511,4024,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1702,0.3194488188976378,0.5922627737226277,0.4817384207304632,0.19771653543307086,0.6189302440226768,0.21456692913385828,1.0082007952286283,863.4173228346457,0.3978102189781022
12705,4271,2672,5600,2822,4234,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1703,0.33616686343959074,0.7626785714285714,0.48153438073862476,0.2221172766627312,0.6607351908218216,0.21031090121999213,1.0087387812942843,890.4563557654467,0.47714285714285715
12710,4370,2783,6300,2924,4174,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1704,0.34382376081825333,0.6936507936507936,0.4813303407467864,0.23005507474429582,0.6691075514874142,0.21896144767899292,1.046957355055103,913.9450826121165,0.4417460317460317
12715,4452,2625,7200,2745,4359,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1705,0.35013763271726306,0.6183333333333333,0.48112630075494794,0.21588674793550924,0.616576819407008,0.20644907589461267,1.0213351686166552,899.9115218246166,0.3645833333333333
12720,4491,2454,5900,2947,4393,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1706,0.35306603773584905,0.7611864406779661,0.48092226076310957,0.2316823899371069,0.6562012914718326,0.1929245283018868,1.0223082176189393,847.5174528301886,0.4159322033898305
12725,4418,2373,7350,2757,4152,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1707,0.3471905697445973,0.6010884353741497,0.4807182207712712,0.21666011787819253,0.6240380262562245,0.18648330058939097,1.0640655105973025,774.2786640471513,0.32285714285714284
12730,4608,2673,8450,2989,4439,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1708,0.3619795758051846,0.5453254437869822,0.48051418077943275,0.23479968578161822,0.6486545138888888,0.20997643362136684,1.0380716377562513,932.0853888452474,0.3163313609467456
12735,4488,2595,8100,2902,4167,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1709,0.35241460541813896,0.554074074074074,0.4803101407875944,0.22787593246957205,0.6466131907308378,0.2037691401648999,1.0770338372930166,849.1060070671379,0.32037037037037036
12740,4377,2653,6450,2778,4402,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1710,0.343563579277865,0.6786046511627907,0.48010610079575594,0.21805337519623233,0.634681288553804,0.20824175824175825,0.9943207632894139,916.6802197802198,0.41131782945736434
12745,4421,2816,7650,3028,4206,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1711,0.34688112985484504,0.5779084967320262,0.47990206080391756,0.2375833660258925,0.6849129156299479,0.22094939191839938,1.0511174512601047,929.3131424087877,0.3681045751633987
12750,4188,2630,5800,2617,4320,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1712,0.3284705882352941,0.7220689655172414,0.4796980208120792,0.2052549019607843,0.624880611270296,0.20627450980392156,0.9694444444444444,891.1058823529412,0.453448275862069
12755,4287,2741,6500,2719,4260,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1713,0.33610348882791063,0.6595384615384615,0.47949398082024075,0.21317130537044296,0.6342430604152087,0.21489611916895335,1.0063380281690142,915.4574676597413,0.4216923076923077
12770,4458,2370,7000,2982,4056,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1714,0.3490994518402506,0.6368571428571429,0.47888186084472556,0.23351605324980423,0.6689098250336474,0.1855912294440094,1.099112426035503,752.7580266249021,0.3385714285714286
12775,4323,2711,7400,2876,4068,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1715,0.33839530332681017,0.5841891891891892,0.4786778208528872,0.22512720156555774,0.6652787416146195,0.21221135029354207,1.0626843657817109,863.2757729941292,0.36635135135135133
12780,4432,2686,7400,2893,4219,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1716,0.34679186228482,0.5989189189189189,0.47847378086104875,0.22636932707355242,0.6527527075812274,0.21017214397496087,1.050485897132022,886.7162754303599,0.362972972972973
12785,4554,2556,6750,3225,4276,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1717,0.3561986703167775,0.6746666666666666,0.47826974086921037,0.2522487289792726,0.7081686429512516,0.1999217833398514,1.0650140318054255,854.8655455612045,0.37866666666666665
12790,4298,2611,6250,2584,4273,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1718,0.33604378420641123,0.68768,0.478065700877372,0.20203283815480844,0.6012098650535133,0.20414386239249413,1.005850690381465,872.3067240031274,0.41776
12795,4426,2555,7700,2990,4102,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1719,0.345916373583431,0.5748051948051948,0.47786166088553356,0.23368503321610004,0.675553547220967,0.19968737788198515,1.0789858605558265,819.117624071903,0.33181818181818185
12800,4381,2603,6150,3036,4111,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1720,0.342265625,0.7123577235772358,0.4776576208936952,0.2371875,0.6929924674731797,0.203359375,1.065677450741912,836.010390625,0.4232520325203252
12805,4463,2445,7050,2857,4296,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1721,0.3485357282311597,0.6330496453900709,0.47745358090185674,0.22311597032409214,0.6401523638807977,0.1909410386567747,1.0388733705772812,820.2827020695041,0.3468085106382979
12810,4459,2549,6000,2959,4275,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1722,0.3480874316939891,0.7431666666666666,0.47724954091001837,0.23099141295862607,0.6636017044180309,0.19898516783762685,1.0430409356725145,850.6615925058549,0.42483333333333334
12815,4686,2796,8450,3118,4449,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1723,0.36566523605150214,0.5545562130177515,0.47704550091818,0.24330862270776435,0.6653862569355528,0.21818181818181817,1.0532703978422118,970.6909090909091,0.33088757396449703
12820,4385,2628,5600,3029,4495,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1724,0.3420436817472699,0.7830357142857143,0.47684146092634155,0.23627145085803433,0.690763968072976,0.20499219968798751,0.9755283648498332,921.4399375975039,0.4692857142857143
12835,4432,2636,7500,3140,4143,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1725,0.3453058044409817,0.5909333333333333,0.47622934095082636,0.24464355278535255,0.7084837545126353,0.2053759252045189,1.0697562153029205,850.8724581223217,0.35146666666666665
12840,4476,2546,6000,3038,4439,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1726,0.3485981308411215,0.746,0.476025300958988,0.2366043613707165,0.6787310098302055,0.19828660436137072,1.0083352106330254,880.1942367601246,0.42433333333333334
12845,4573,2698,8250,3260,4379,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1727,0.3560140132347217,0.5543030303030303,0.47582126096714955,0.2537952510704554,0.7128799475180406,0.21004281821720514,1.0443023521351906,919.7775009731413,0.327030303030303
12850,4238,2659,5850,2720,4370,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1728,0.32980544747081714,0.7244444444444444,0.4756172209753112,0.21167315175097276,0.6418121755545069,0.2069260700389105,0.9697940503432494,904.266926070039,0.45452991452991454
12855,4376,2507,6200,2754,4361,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1729,0.34041229093737846,0.7058064516129032,0.47541318098347274,0.21423570595099184,0.6293418647166362,0.19502139245429795,1.0034395780784224,850.4882924931933,0.4043548387096774
12860,4495,2609,6050,2996,4448,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1730,0.3495334370139969,0.7429752066115702,0.47520914099163436,0.23297045101088648,0.6665183537263626,0.20287713841368585,1.01056654676259,902.3975116640746,0.4312396694214876
12865,4447,2537,7050,2729,4318,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1731,0.34566653711620676,0.6307801418439716,0.475005100999796,0.21212592304702682,0.6136721385203509,0.19720171006607073,1.0298749421028255,851.5169840652934,0.3598581560283688
12870,4274,2629,6750,2877,4178,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1732,0.3320901320901321,0.6331851851851852,0.47480106100795755,0.22354312354312356,0.6731399157697707,0.20427350427350427,1.0229775011967448,853.4547008547008,0.3894814814814815
12875,4651,2657,7300,3240,4528,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1733,0.36124271844660194,0.6371232876712328,0.47459702101611917,0.2516504854368932,0.6966243818533648,0.20636893203883494,1.0271643109540636,934.4385242718447,0.36397260273972604
12880,4235,2671,6700,2845,3974,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1734,0.328804347826087,0.6320895522388059,0.47439298102428074,0.22088509316770186,0.6717827626918536,0.20737577639751553,1.0656768998490187,824.1113354037267,0.39865671641791045
12885,4420,2637,5300,3029,4491,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1735,0.343034536282499,0.8339622641509434,0.47418894103244236,0.23507954986418317,0.6852941176470588,0.20465657741559953,0.9841906034290804,919.1126891734575,0.49754716981132074
12890,4464,2800,6500,3279,4295,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1736,0.34631497284716833,0.6867692307692308,0.473984901040604,0.2543832428238945,0.7345430107526881,0.21722265321955003,1.0393480791618162,932.9712955779675,0.4307692307692308
12900,4330,2725,5350,2970,4349,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1737,0.33565891472868215,0.8093457943925234,0.47357682105692717,0.2302325581395349,0.6859122401847575,0.21124031007751937,0.995631179581513,918.6841085271318,0.5093457943925234
12905,4408,2619,7650,2862,4159,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1738,0.3415730337078652,0.5762091503267974,0.47337278106508873,0.22177450600542425,0.6492740471869328,0.20294459511817126,1.0598701610964174,844.0465710964743,0.3423529411764706
12910,4445,2618,6550,2820,4400,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1739,0.34430673896204494,0.6786259541984733,0.47316874107325035,0.21843532145623548,0.6344206974128234,0.20278853601859023,1.0102272727272728,892.269558481797,0.3996946564885496
12915,4406,2740,7100,2940,4181,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1740,0.3411536972512582,0.6205633802816901,0.472964701081412,0.22764227642276422,0.6672719019518838,0.2121564072783585,1.0538148768237263,887.0259388308169,0.38591549295774646
12920,4568,2615,7500,3035,4614,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1741,0.35356037151702785,0.6090666666666666,0.47276066108957354,0.23490712074303405,0.6644045534150613,0.20239938080495357,0.9900303424360641,933.8707430340557,0.3486666666666667
12925,4475,2670,6250,3144,4308,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1742,0.34622823984526113,0.716,0.47255662109773516,0.24324951644100581,0.7025698324022346,0.20657640232108318,1.038765088207985,889.9311411992263,0.4272
12935,4381,2758,6700,3074,4381,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1743,0.33869346733668343,0.6538805970149254,0.47214854111405835,0.23764978739853113,0.7016662862360191,0.21321994588326246,1.0,934.1165829145729,0.4116417910447761
12940,4604,2585,8400,3192,4422,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1744,0.35579598145285934,0.5480952380952381,0.47194450112222,0.24667697063369398,0.6933101650738488,0.19976816074188564,1.0411578471279963,883.3748068006182,0.30773809523809526
12945,4482,2587,6050,2826,4315,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1745,0.346234067207416,0.7408264462809917,0.47174046113038154,0.21830822711471612,0.6305220883534136,0.19984550019312475,1.038702201622248,862.3333333333334,0.42760330578512395
12950,4661,2556,6800,3077,4414,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1746,0.35992277992277993,0.6854411764705882,0.47153642113854316,0.2376061776061776,0.660158764213688,0.19737451737451736,1.05595831445401,871.2111196911197,0.37588235294117645
12955,4458,2357,6900,2841,4255,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1747,0.3441142416055577,0.6460869565217391,0.4713323811467047,0.2192975685063682,0.6372812920592194,0.18193747587803938,1.0477085781433608,774.1439598610575,0.34159420289855075
12960,4729,2780,7300,3369,4538,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1748,0.364891975308642,0.6478082191780822,0.47112834115486635,0.2599537037037037,0.712412772256291,0.21450617283950618,1.0420890260026443,973.429012345679,0.38082191780821917
12965,4283,2653,6450,2922,4243,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1749,0.33035094485152333,0.664031007751938,0.47092430116302797,0.22537601234091786,0.6822320803175345,0.20462784419591207,1.00942729201037,868.2359429232549,0.41131782945736434
12970,4392,2628,6450,2939,4394,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1750,0.3386276021588281,0.6809302325581396,0.47072026117118954,0.2265998457979954,0.6691712204007286,0.20262143407864303,0.9995448338643604,890.3185813415574,0.40744186046511627
12975,4436,2791,7650,3189,4198,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1751,0.341888246628131,0.5798692810457516,0.47051622117935116,0.24578034682080924,0.7188908926961226,0.21510597302504816,1.056693663649357,903.0148747591522,0.36483660130718953
12980,4533,2620,7400,2930,4347,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1752,0.3492295839753467,0.6125675675675676,0.4703121811875128,0.22573189522342066,0.6463710566953452,0.20184899845916796,1.0427881297446515,877.437596302003,0.35405405405405405
12985,4537,2620,7000,2941,4132,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1753,0.34940315748941086,0.6481428571428571,0.47010814119567434,0.22649210627647284,0.648225699801631,0.20177127454755486,1.0980154888673765,833.7189064304968,0.3742857142857143
12990,4380,2610,8800,2772,4062,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1754,0.3371824480369515,0.49772727272727274,0.46990410120383597,0.2133949191685912,0.6328767123287671,0.20092378752886836,1.0782865583456425,816.1524249422632,0.29659090909090907
12995,4417,2609,7700,2730,4303,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1755,0.339899961523663,0.5736363636363636,0.46970006121199753,0.2100808003078107,0.618066561014263,0.20076952674105425,1.0264931443179177,863.9112735667564,0.3388311688311688
13005,4646,2738,7500,3164,4624,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1756,0.35724721261053444,0.6194666666666667,0.4692919812283208,0.24329104190695885,0.6810159276797245,0.21053440984236832,1.0047577854671281,973.5111111111111,0.36506666666666665
13010,4490,2521,5900,2980,4407,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1757,0.345119139123751,0.7610169491525424,0.46908794123648234,0.22905457340507301,0.6636971046770601,0.1937740199846272,1.0188336737009303,853.9621060722521,0.4272881355932203
13015,4453,2579,8600,2887,4111,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1758,0.3421436803688052,0.5177906976744187,0.46888390124464396,0.22182097579715712,0.6483269705816304,0.19815597387629658,1.0831914376064218,814.6192086054552,0.2998837209302326
13020,4197,2728,8150,2897,4077,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1759,0.32235023041474653,0.5149693251533742,0.46867986125280553,0.22250384024577574,0.6902549440076245,0.20952380952380953,1.0294334069168507,854.2285714285714,0.3347239263803681
13025,4682,2708,8400,3321,4432,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1760,0.35946257197696735,0.5573809523809524,0.46847582126096715,0.25497120921305183,0.7093122597180692,0.20790786948176584,1.056407942238267,921.4476775431862,0.3223809523809524
13030,4347,2669,6000,2781,4423,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1761,0.3336147352264006,0.7245,0.4682717812691288,0.21343054489639293,0.639751552795031,0.20483499616270145,0.9828170924711734,905.9851880276285,0.44483333333333336
13035,4493,2407,5900,2938,4252,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1762,0.3446873801304181,0.7615254237288136,0.46806774127729034,0.22539317222861527,0.6539060761184065,0.184656693517453,1.0566792097836313,785.1602608362102,0.40796610169491526
13040,4566,2563,8400,3167,4431,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1763,0.3501533742331288,0.5435714285714286,0.46786370128545196,0.24286809815950922,0.693604905825668,0.19654907975460123,1.0304671631685849,870.908972392638,0.3051190476190476
13045,4701,2771,8450,3279,4441,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1764,0.36036795707167496,0.5563313609467455,0.4676596612936135,0.25136067458796474,0.6975111678366305,0.21241855116903027,1.0585453726638145,943.3507857416635,0.32792899408284026
13050,4366,2732,6050,2739,4432,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1765,0.33455938697318005,0.7216528925619835,0.46745562130177515,0.20988505747126437,0.6273476866697205,0.20934865900383143,0.9851083032490975,927.8332567049808,0.4515702479338843
13055,4410,2895,7250,2989,4236,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1766,0.3378016085790885,0.6082758620689656,0.46725158130993677,0.2289544235924933,0.6777777777777778,0.22175411719647645,1.0410764872521245,939.3504404442742,0.3993103448275862
13060,4217,2872,7000,2817,4369,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1767,0.32289433384379784,0.6024285714285714,0.46704754131809834,0.2156967840735069,0.6680104339577899,0.21990811638591118,0.9652094300755322,960.778560490046,0.4102857142857143
13065,4686,2693,7750,2981,4484,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1768,0.3586681974741676,0.6046451612903225,0.46684350132625996,0.22816685801760428,0.636150234741784,0.206123230003827,1.0450490633363068,924.2565633371604,0.3474838709677419
13070,4544,2440,7250,3042,4284,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1769,0.3476664116296863,0.6267586206896552,0.4666394613344215,0.2327467482785004,0.6694542253521126,0.18668706962509563,1.0606909430438842,799.7674062739097,0.33655172413793105
13080,4308,2790,7400,2826,4313,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1770,0.3293577981651376,0.5821621621621622,0.46623138135074477,0.21605504587155963,0.6559888579387186,0.21330275229357798,0.998840714120102,919.9747706422019,0.377027027027027
13095,4573,2595,7550,3123,4414,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1771,0.34921725849560903,0.6056953642384106,0.4656192613752295,0.23848797250859108,0.6829214957358408,0.1981672394043528,1.0360217489805166,874.7101947308133,0.3437086092715232
13100,4327,2853,7450,2784,4322,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1772,0.33030534351145036,0.5808053691275168,0.46541522138339114,0.21251908396946564,0.6434018950774208,0.21778625954198474,1.0011568718186026,941.272213740458,0.38295302013422816
13105,4366,2682,6150,2986,4356,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1773,0.33315528424265545,0.7099186991869919,0.46521118139155276,0.22785196489889356,0.6839212093449382,0.20465471194200688,1.002295684113866,891.4759252193819,0.43609756097560975
13115,4498,2482,7950,3047,4118,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1774,0.342966069386199,0.5657861635220126,0.46480310140787595,0.2323293938238658,0.67741218319253,0.18924895158215785,1.092277804759592,779.3271826153259,0.3122012578616352
13120,4388,2630,6500,3141,4144,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1775,0.33445121951219514,0.6750769230769231,0.4645990614160375,0.23940548780487805,0.7158158614402917,0.20045731707317074,1.058880308880309,830.6951219512196,0.4046153846153846
13125,4431,2703,7500,3173,4157,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1776,0.3376,0.5908,0.46439502142419914,0.24175238095238094,0.7160911758068156,0.20594285714285715,1.0659129179696898,856.1044571428571,0.3604
13130,4610,2564,7050,3129,4329,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1777,0.3511043412033511,0.6539007092198581,0.46419098143236076,0.23830921553693832,0.6787418655097613,0.1952779893373953,1.064911064911065,845.3584158415841,0.36368794326241133
13135,4353,2810,7200,3006,4236,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1778,0.3314046440807004,0.6045833333333334,0.4639869414405223,0.22885420631899506,0.6905582356995176,0.2139322421012562,1.0276203966005666,906.2169775409212,0.3902777777777778
